,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
6125,"86 Weybosset St, Providence, RI",Stone Henry P,2019-03-22,['cd1943/entry/1943_Page_1130 (3)_24.png'],100.0,Insurance Agents,41.82343603171933,-71.41033944573688,100.0,86 WEYBOSSET ST PROVIDENCE,Stone Henry P 86 Weybosset rm 29
6126,HARDCODE,Streeter Howard L,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_25.png', 'cd1943/entry/1943_Page_1130 (3)_26.png']",100.0,Insurance Agents,41.824951,-71.40983100000001,100.0,49 WESTMINSTER ST PROVIDENCE,Streeter Howard L 49 Westminster rm 100
6127,"76 Westminster St, Providence, RI",Swartz Insurance Agency,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_27.png', 'cd1943/entry/1943_Page_1130 (3)_28.png']",100.0,Insurance Agents,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Swartz Insurance Agency 76 Westmin- ster rm 305
6128,"76 Dorrance St, Providence, RI",Tanner & So,2019-03-22,['cd1943/entry/1943_Page_1130 (3)_29.png'],100.0,Insurance Agents,41.82315731378819,-71.41098353520472,100.0,76 DORRANCE ST PROVIDENCE,Tanner & Son 76 Dorrance rm 305
6129,"76 Westminster St, Providence, RI",TAYLOR O P (general),2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_30.png', 'cd1943/entry/1943_Page_1130 (3)_31.png', 'cd1943/entry/1943_Page_1130 (3)_32.png', 'cd1943/entry/1943_Page_1130 (3)_33.png', 'cd1943/entry/1943_Page_1130 (3)_34.png']",100.0,Insurance Agents,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,TAYLOR O P (general) 218 Turks Head bldg 76 Westminster tel GAs- pee 8205 res tel West 6655-RFor further information see page 94 Buyers Guide and front cover.
6130,"111 Westminster St, Providence, RI",Thoren Gothfard N,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_35.png', 'cd1943/entry/1943_Page_1130 (3)_36.png']",100.0,Insurance Agents,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Thoren Gothfard N 111 Westminster rm 1223
6131,"87 Weybosset St, Providence, RI",Tonge Donald S,2019-03-22,['cd1943/entry/1943_Page_1130 (3)_37.png'],100.0,Insurance Agents,41.82345669921349,-71.41051758095863,100.0,87 WEYBOSSET ST PROVIDENCE,Tonge Donald S 87 Weybosset rm 325
6132,"76 Westminster St, Providence, RI",Torrey Danl T,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_38.png', 'cd1943/entry/1943_Page_1130 (3)_39.png']",100.0,Insurance Agents,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Torrey Danl T 76 Westminster rm 1212 (life)
6133,"76 Westminster St, Providence, RI",Torrey & Brokaw,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_40.png', 'cd1943/entry/1943_Page_1130 (3)_41.png']",100.0,Insurance Agents,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Torrey & Brokaw 76 Westminster rm 1212 (life)
6134,"111 Westminster St, Providence, RI","Walker, Heydon & Pattee",2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_42.png', 'cd1943/entry/1943_Page_1130 (3)_43.png']",100.0,Insurance Agents,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,"Walker, Heydon & Pattee 111 West- minster rm 902"
